publisher,release_date,price,early_access
SEGA,2010-10-26 00:00:00,2.99,False
SEGA,2010-10-26 00:00:00,4.99,False
SEGA,2010-10-26 00:00:00,2.99,False
SEGA,2010-10-26 00:00:00,2.99,False
SEGA,2010-10-26 00:00:00,2.99,False
SEGA,2010-10-26 00:00:00,2.99,False
SEGA,2010-10-26 00:00:00,2.99,False
SEGA,2010-10-26 00:00:00,2.99,False
Klei Entertainment,2010-10-25 00:00:00,9.99,False
Tripwire Interactive,2010-10-26 00:00:00,9.99,False
"LucasArts, Lucasfilm, Disney Interactive",2010-10-26 00:00:00,19.99,False
Firemint,2010-11-18 00:00:00,4.99,False
Kalypso Media Digital,2010-11-18 00:00:00,4.99,False
Gaijin Games,2010-11-02 00:00:00,9.99,False
1C Company,2010-11-02 00:00:00,1.99,False
Nitro Games,2010-11-02 00:00:00,4.99,False
Tomkorp Computer Solutions Inc.,2010-11-18 00:00:00,4.99,False
Paradox Interactive,2010-11-02 00:00:00,1.99,False
"Square Enix, Eidos Interactive",2010-11-02 00:00:00,3.99,False
Bohemia Interactive,2010-11-05 00:00:00,9.99,False
Bohemia Interactive,2009-10-01 00:00:00,6.99,False
Bohemia Interactive,2010-11-03 00:00:00,12.99,False
Bohemia Interactive,2007-04-05 00:00:00,4.99,False
React Games,2010-11-02 00:00:00,9.99,False
Activision,2010-11-09 00:00:00,39.99,False
Sonic Boom Games,2010-11-09 00:00:00,0.99,False
,2010-12-02 00:00:00,4.99,False
Oddworld Inhabitants,2010-12-20 00:00:00,4.99,False
Sonic Boom Games,2010-11-09 00:00:00,1.99,False
Oddworld Inhabitants,2010-12-20 00:00:00,9.99,False
Zero Rock Entertainment,2010-12-23 00:00:00,4.99,False
Telltale Games,2010-12-23 00:00:00,19.99,False
Rockstar Games,2002-05-21 00:00:00,9.99,False
Rockstar Games,2005-06-06 00:00:00,14.99,False
Square Enix,2011-01-07 00:00:00,3.49,False
Square Enix,2011-01-07 00:00:00,3.49,False
Square Enix,2011-01-07 00:00:00,3.49,False
Square Enix,2011-01-07 00:00:00,3.49,False
Rockstar Games,2003-05-13 00:00:00,9.99,False
Ubisoft,2011-01-12 00:00:00,9.99,False
"Extend Studio, ORiGO GAMES",2011-01-20 00:00:00,4.99,False
BlueGiant Interactive,2011-01-20 00:00:00,14.99,False
Electronic Arts,2011-01-25 00:00:00,19.99,False
Big Fish Games,2011-01-19 00:00:00,9.99,False
Libredia,2011-01-20 00:00:00,4.99,False
SEGA,2011-01-26 00:00:00,2.99,False
Uber Entertainment,2011-01-24 00:00:00,4.99,False
MumboJumbo,2011-01-25 00:00:00,9.99,False
SEGA,2011-01-26 00:00:00,2.99,False
SEGA,2011-01-26 00:00:00,2.99,False
SEGA,2011-01-26 00:00:00,2.99,False
SEGA,2011-01-26 00:00:00,2.99,False
SEGA,2011-01-26 00:00:00,2.99,False
SEGA,2011-01-26 00:00:00,4.99,False
SEGA,2011-01-26 00:00:00,2.99,False
SEGA,2011-01-26 00:00:00,4.99,False
SEGA,2011-01-26 00:00:00,2.99,False
SEGA,2011-01-26 00:00:00,4.99,False
SEGA,2011-01-26 00:00:00,2.99,False
SEGA,2011-01-26 00:00:00,2.99,False
Electronic Arts,2009-06-02 00:00:00,19.99,False
Paradox Interactive,2011-01-26 00:00:00,3.99,False
Electronic Arts,2010-09-07 00:00:00,19.99,False
Electronic Arts,2009-11-17 00:00:00,19.99,False
Electronic Arts,2010-10-26 00:00:00,19.99,False
Electronic Arts,2010-06-02 00:00:00,19.99,False
Electronic Arts,2010-02-02 00:00:00,19.99,False
LoadComplete,2011-01-27 00:00:00,4.99,False
"Namco Networks America, Inc.",2011-01-28 00:00:00,14.99,False
Electronic Arts,2011-02-01 00:00:00,19.99,False
Kalypso Media Digital,2011-01-31 00:00:00,5.99,False
Cyan Worlds,2011-02-02 00:00:00,5.99,False
Petroglyph,2011-02-01 00:00:00,2.99,False
"Topware Interactive, ACE",2011-02-03 00:00:00,19.99,False
Nordic Games,2011-02-08 00:00:00,,False
Atari,,19.99,False
Paradox Interactive,2011-02-03 00:00:00,3.99,False
Positech Games,2011-02-11 00:00:00,6.99,False
Paradox Interactive,2011-02-09 00:00:00,3.99,False
Kalypso Media Digital,2011-02-10 00:00:00,9.99,False
"Arcen Games, LLC",2011-02-14 00:00:00,4.99,False
Valusoft,2011-01-11 00:00:00,19.99,False
Electronic Arts,2011-03-08 00:00:00,9.99,False
Viva Media,2011-03-11 00:00:00,4.99,False
Gaijin Games,2011-02-28 00:00:00,9.99,False
Deep Silver,2011-03-14 00:00:00,19.99,False
Red Redemption,2011-02-28 00:00:00,9.99,False
Copenhagen Game Productions,2011-02-28 00:00:00,2.99,False
"SEGA, Feral Interactive (Mac/Linux)",2011-02-28 00:00:00,0.99,False
"SEGA, Feral Interactive (Mac/Linux)",2011-02-28 00:00:00,0.99,False
"SEGA, Feral Interactive (Mac/Linux)",2011-02-28 00:00:00,2.99,False
"SEGA, Feral interactive (Mac/Linux)",2011-02-28 00:00:00,0.99,False
"SEGA, Feral interactive (Mac/Linux)",2011-02-28 00:00:00,0.99,False
Trion Worlds,2013-10-24 00:00:00,Free to Play,False
"SEGA, Feral Interactive (Mac/Linux)",2011-02-28 00:00:00,29.99,False
Stout Games,2011-03-01 00:00:00,3.99,False
"SEGA, Feral Interactive (Mac/Linux)",2011-02-28 00:00:00,2.99,False
Viva Media,2011-04-05 00:00:00,9.99,False
Paradox Interactive,2011-04-05 00:00:00,3.99,False
Paradox Interactive,2011-04-05 00:00:00,3.99,False
"SEGA, Feral Interactive (Mac/Linux)",2011-04-06 00:00:00,6.99,False
SimBin,2011-04-08 00:00:00,3.99,False
11 bit studios,2011-04-08 00:00:00,9.99,False
Iceberg Interactive,2010-06-10 00:00:00,14.99,False
Paradox Interactive,2011-04-08 00:00:00,9.99,False
Kalypso Media Digital,2011-04-11 00:00:00,3.99,False
800 North and Digital Ranch,2011-04-08 00:00:00,9.99,False
Kalypso Media Digital,2011-04-11 00:00:00,9.99,False
Valve,2011-04-18 00:00:00,19.99,False
Paradox Interactive,2011-04-12 00:00:00,4.99,False
Coffee Stain Publishing,2011-04-15 00:00:00,9.99,False
Paradox Interactive,2011-04-19 00:00:00,19.99,False
"SEGA, Feral Interactive (Mac/Linux)",2011-05-26 00:00:00,2.99,False
"SEGA, Feral Interactive (Mac/Linux)",2011-04-20 00:00:00,9.99,False
"SEGA, Feral Interactive (Mac/Linux)",2011-05-26 00:00:00,2.99,False
Mode 7,2011-05-26 00:00:00,24.99,False
"SEGA, Feral Interactive (Mac/Linux)",2011-05-26 00:00:00,2.99,False
inner seas,2011-05-27 00:00:00,4.99,False
Bethesda Softworks,2011-05-30 00:00:00,4.99,False
Fatshark,2011-05-31 00:00:00,9.99,False
Electronic Arts,2011-05-31 00:00:00,19.99,False
Paradox Interactive,2011-05-31 00:00:00,5.99,False
Paradox Interactive,2011-05-31 00:00:00,0.99,False
Atari,2011-06-01 00:00:00,1.99,False
Microids,2009-08-10 00:00:00,7.99,False
Microids,2005-06-06 00:00:00,7.99,False
Activision,2011-06-02 00:00:00,14.99,False
Square Enix,2011-06-20 00:00:00,14.99,False
2K Games,2011-06-13 00:00:00,19.99,False
En Masse Entertainment,2011-06-14 00:00:00,Free to Play,False
Perfect World Entertainment,2009-09-01 00:00:00,Free to Play,False
,2011-06-14 00:00:00,Free to Play,False
Three Donkeys LLC,2011-06-13 00:00:00,9.99,False
Paradox Interactive,2011-06-14 00:00:00,3.99,False
Topware Interactive,2011-06-14 00:00:00,9.99,False
Peter Brinson and Kurosh ValaNejad,2011-06-15 00:00:00,Free,False
Wizards of the Coast LLC,2011-06-15 00:00:00,19.99,False
NinjaBee.com,2011-05-20 00:00:00,9.99,False
Cold Beam Games,2011-06-16 00:00:00,4.99,False
Mode 7,2011-06-16 00:00:00,5.99,False
Murudai,2011-06-17 00:00:00,9.99,False
Strategy First,2011-06-21 00:00:00,9.99,False
Strategy First,2011-06-21 00:00:00,9.99,False
Paradox Interactive,2011-06-21 00:00:00,2.99,False
Strategy First,2011-06-21 00:00:00,9.99,False
Warner Bros. Interactive Entertainment,2011-06-21 00:00:00,19.99,False
Paradox Interactive,2011-06-21 00:00:00,1.99,False
Paradox Interactive,2011-06-21 00:00:00,1.99,False
N3V Games,2011-06-22 00:00:00,19.99,False
Paradox Interactive,2011-06-21 00:00:00,1.99,False
Paradox Interactive,2011-06-23 00:00:00,1.99,False
Atari,2011-06-24 00:00:00,14.99,False
SimBin,2011-06-23 00:00:00,3.99,False
Giants Software,2011-06-24 00:00:00,6.99,False
Paradox Interactive,2011-06-23 00:00:00,1.99,False
Paradox Interactive,2011-06-28 00:00:00,4.99,False
Team17 Digital Ltd,2011-06-30 00:00:00,4.99,False
Team17 Digital Ltd,2011-06-30 00:00:00,4.99,False
Team17 Digital Ltd,2011-06-30 00:00:00,4.99,False
Kalypso Media Digital,2011-07-01 00:00:00,2.99,False
Team17 Digital Ltd,2011-06-30 00:00:00,4.99,False
Telltale Games,2011-06-30 00:00:00,9.99,False
Tripwire Interactive,2011-07-02 00:00:00,7.99,False
Slitherine Ltd.,2011-07-18 00:00:00,3.99,False
Secret Base,2011-07-18 00:00:00,0.99,False
Bethesda Softworks,2011-07-18 00:00:00,4.99,False
"SEGA, Feral Interactive (Mac/Linux)",2011-07-19 00:00:00,6.99,False
1C Company,2011-07-19 00:00:00,,False
YeaBoing,2011-07-19 00:00:00,4.99,False
Dovetail Games - Trains,2011-07-19 00:00:00,8.99,False
Crytek GmbH,2011-07-21 00:00:00,0.99,False
Mystic Box,2011-07-20 00:00:00,9.99,False
"1C Company, 1C-SoftClub",2011-07-21 00:00:00,1.99,False
"Dejobaan Games, LLC",2011-07-22 00:00:00,1.99,False
Lunar Giant Studios,2011-07-22 00:00:00,0.99,False
ORiGO GAMES,2011-07-22 00:00:00,0.99,False
Paradox Interactive,2011-07-22 00:00:00,2.99,False
HeR Interactive,2010-08-24 00:00:00,6.99,False
Bohemia Interactive,2011-08-08 00:00:00,4.99,False
Zachtronics,2011-07-22 00:00:00,1.99,False
Kalypso Media Digital,2011-09-01 00:00:00,14.99,False
HeR Interactive,2011-06-28 00:00:00,6.99,False
HeR Interactive,2010-06-29 00:00:00,6.99,False
Total Eclipse,2011-08-10 00:00:00,6.99,False
Slitherine Ltd.,2011-08-10 00:00:00,3.99,False
Two Tribes Publishing,2011-08-11 00:00:00,6.99,False
"2K Games, Aspyr (Mac, Linux)",2011-08-11 00:00:00,4.99,False
"2K Games, Aspyr (Mac, Linux)",2011-08-11 00:00:00,4.99,False
Coffee Stain Publishing,2011-08-12 00:00:00,9.99,False
exosyphen studios,2011-08-15 00:00:00,4.99,False
MinMax Games Ltd.,2011-08-15 00:00:00,9.99,False
Atari,2011-08-16 00:00:00,3.99,False
Atari,2011-08-16 00:00:00,2.99,False
Atari,2011-08-16 00:00:00,3.99,False
"SEGA, Feral Interactive (Mac/Linux)",2011-08-16 00:00:00,6.99,False
Bethesda Softworks,2011-09-20 00:00:00,4.99,False
Three Rings,2011-08-31 00:00:00,Free to Play,False
Hothead Games,2011-08-31 00:00:00,14.99,False
SEGA,2011-09-05 00:00:00,29.99,False
"1C Company, 1C-SoftClub",2011-09-08 00:00:00,7.99,False
Good Shepherd Entertainment,2012-07-12 00:00:00,14.99,False
Slitherine Ltd.,2011-09-06 00:00:00,3.99,False
Meridian4,2011-09-01 00:00:00,9.99,False
ATLUS USA,2011-09-07 00:00:00,9.99,False
Tripwire Interactive,2011-09-13 00:00:00,19.99,False
Ubisoft,2011-09-13 00:00:00,9.99,False
Paradox Interactive,2011-09-14 00:00:00,5.99,False
Wizards of the Coast LLC,2011-09-14 00:00:00,4.99,False
Paradox Interactive,2011-09-15 00:00:00,9.99,False
Pom Pom Games,2011-09-15 00:00:00,4.99,False
HeR Interactive,2010-10-19 00:00:00,6.99,False
Topware Interactive,2011-09-20 00:00:00,9.99,False
NGD Studios,2011-09-21 00:00:00,4.99,False
2K Games,2011-10-11 00:00:00,9.99,False
Ubisoft,2011-10-13 00:00:00,19.99,False
THQ Nordic,2011-09-28 00:00:00,14.99,False
Edmund McMillen,2011-09-28 00:00:00,4.99,False
Giants Software,2011-09-29 00:00:00,6.99,False
1C Company,2011-09-29 00:00:00,4.99,False
THQ Nordic,2007-02-20 00:00:00,14.99,False
Red Redemption,2011-09-29 00:00:00,18.99,False
Next Dimension Game Adventures Ltd.,2011-09-29 00:00:00,1.99,False
Red Redemption,2011-09-29 00:00:00,2.99,False
Red Redemption,2011-09-29 00:00:00,4.99,False
CI Games,2011-09-09 00:00:00,1.99,False
Games Farm,2011-09-30 00:00:00,5.99,False
Red Redemption,2011-09-29 00:00:00,3.99,False
Capcom,2011-10-11 00:00:00,19.99,False
Hothead Games,2011-10-11 00:00:00,1.99,False
Kalypso Media Digital,2011-10-11 00:00:00,14.99,False
"Days of Wonder, Asmodee Digital",2011-10-12 00:00:00,Free to Play,False
Dovetail Games - Trains,2011-10-13 00:00:00,8.99,False
Double Fine Productions,2011-10-14 00:00:00,9.99,False
Electronic Arts,2011-10-18 00:00:00,19.99,False
Positech Games,2011-10-17 00:00:00,5.99,False
Devolver Digital,2011-10-24 00:00:00,4.99,False
,2011-10-20 00:00:00,4.99,False
Merge Games,2011-10-24 00:00:00,4.99,False
Kalypso Media Digital,2011-10-24 00:00:00,9.99,False
THQ Nordic,2011-10-24 00:00:00,14.99,False
Signo &amp; Arte,2011-10-24 00:00:00,8.99,False
Robot Entertainment,2011-10-25 00:00:00,1.99,False
Square Enix,2011-10-25 00:00:00,6.99,False
Daybreak Game Company,2011-11-02 00:00:00,Free to Play,False
THQ,2011-11-01 00:00:00,,False
"Kalypso Media Digital, Feral Interactive (Mac)",2011-11-03 00:00:00,2.99,False
SEGA,2011-11-03 00:00:00,19.99,False
HeR Interactive,2011-11-02 00:00:00,6.99,False
Robot Entertainment,2011-11-08 00:00:00,2.99,False
"Activision, Aspyr (Mac)",2011-11-08 00:00:00,39.99,False
Rockstar Games,2011-11-08 00:00:00,19.99,False
Rockstar Games,2011-11-08 00:00:00,11.99,False
"1C Company, 1C-SoftClub",2011-11-09 00:00:00,1.99,False
,2011-11-10 00:00:00,4.99,False
Final Form Games,2011-11-10 00:00:00,2.99,False
Trendy Entertainment,2011-11-11 00:00:00,0.99,False
Trendy Entertainment,2011-11-11 00:00:00,1.99,False
Cipher Prime Studios,2011-11-29 00:00:00,6.99,False
Paradox Interactive,2011-11-29 00:00:00,2.99,False
THQ Nordic,2011-11-21 00:00:00,9.99,False
Paradox Interactive,2011-11-29 00:00:00,1.99,False
"SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",2011-11-30 00:00:00,4.99,False
"SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",2011-11-30 00:00:00,1.59,False
Paradox Interactive,2011-11-29 00:00:00,5.99,False
Paradox Interactive,2011-11-30 00:00:00,1.99,False
Paradox Interactive,2011-11-30 00:00:00,1.99,False
1C Company,2010-06-11 00:00:00,3.99,False
Warner Bros. Interactive Entertainment,2011-12-01 00:00:00,,False
Stardock Entertainment,2011-12-02 00:00:00,19.99,False
Dovetail Games -Trains,2011-12-01 00:00:00,12.99,False
Reloaded Games,2011-12-06 00:00:00,Free to Play,False
Wadjet Eye Games,2012-01-13 00:00:00,4.99,False
Warner Bros. Interactive Entertainment,2011-12-01 00:00:00,,False
"1C Company, 1C-SoftClub",2011-12-12 00:00:00,1.99,False
Tripwire Interactive,2011-12-07 00:00:00,7.99,False
Strategy First,2011-12-13 00:00:00,9.99,False
Ubisoft,2011-12-13 00:00:00,3.99,False
Trendy Entertainment,2011-12-13 00:00:00,1.99,False
"Kalypso Media Digital, Feral Interactive (Mac)",2011-12-14 00:00:00,2.99,False
"D3Publisher of America, Inc.",2011-12-14 00:00:00,9.99,False
Wizards of the Coast LLC,2011-12-14 00:00:00,2.99,False
SEGA,2011-12-15 00:00:00,0.99,False
SEGA,2011-12-15 00:00:00,0.99,False
"Gaslamp Games, Inc.",2011-12-14 00:00:00,2.99,False
SEGA,2011-12-15 00:00:00,0.99,False
Paradox Interactive,2011-12-15 00:00:00,4.99,False
SEGA,2011-12-15 00:00:00,0.99,False
Coffee Stain Publishing,2011-12-15 00:00:00,,False
Egosoft,2011-12-15 00:00:00,9.99,False
Frozenbyte,2013-06-06 00:00:00,19.99,False
Trendy Entertainment,2011-12-15 00:00:00,3.99,False
Nyu Media,2011-12-16 00:00:00,,False
NGD Studios,2011-12-19 00:00:00,,False
Nyu Media,2011-12-16 00:00:00,5.99,False
Microsoft Studios,2011-12-19 00:00:00,9.99,False
SEGA,2011-12-19 00:00:00,2.99,False
Viva Media,2011-12-19 00:00:00,2.99,False
Trendy Entertainment,2011-12-20 00:00:00,1.99,False
Deep Silver,2011-12-20 00:00:00,2.99,False
SEGA,2011-12-19 00:00:00,4.99,False
SEGA,2011-12-20 00:00:00,2.99,False
SEGA,2011-12-20 00:00:00,2.99,False
SEGA,2011-12-20 00:00:00,2.99,False
SEGA,2011-12-20 00:00:00,2.99,False
SEGA,2011-12-20 00:00:00,9.99,False
"D3Publisher of America, Inc.",2011-12-20 00:00:00,0.99,False
,2011-12-20 00:00:00,0.99,False
"D3Publisher of America, Inc.",2011-12-20 00:00:00,0.99,False
Warner Bros. Interactive Entertainment,2011-12-21 00:00:00,,False
Warner Bros. Interactive Entertainment,2011-12-21 00:00:00,,False
"D3Publisher of America, Inc.",2011-12-20 00:00:00,0.99,False
Unigine Corp.,2012-01-25 00:00:00,7.99,False
Dovetail Games - Trains,2012-01-26 00:00:00,12.99,False
Paradox Interactive,2012-01-27 00:00:00,9.99,False
Paradox Interactive,2012-01-27 00:00:00,4.99,False
Devolver Digital,2005-10-11 00:00:00,9.99,False
Carpe Fulgur LLC,2012-01-30 00:00:00,19.99,False
Perfect World Entertainment,2010-02-02 00:00:00,Free to Play,False
Trendy Entertainment,2012-01-31 00:00:00,2.99,False
Trendy Entertainment,2012-01-31 00:00:00,1.99,False
THQ Nordic,2012-02-08 00:00:00,19.99,False
RichMakeGame,2012-02-02 00:00:00,9.99,False
Paradox Interactive,2012-02-02 00:00:00,9.99,False
Q-Games Ltd.,2012-02-02 00:00:00,9.99,False
,2012-02-02 00:00:00,5.99,False
Owlchemy Labs,2012-02-03 00:00:00,4.99,False
Puppy Games,2012-02-03 00:00:00,9.99,False
Capcom,2012-02-06 00:00:00,,False
Capcom,2012-02-06 00:00:00,,False
inXile Entertainment,2012-02-14 00:00:00,0.99,False
Paradox Interactive,2012-02-14 00:00:00,39.99,False
Paradox Interactive,2012-02-14 00:00:00,1.99,False
Paradox Interactive,2012-02-14 00:00:00,1.99,False
"WXP Games, LLC",2012-02-15 00:00:00,1.99,False
inXile Entertainment,2012-02-14 00:00:00,,False
Remedy Entertainment,2012-02-16 00:00:00,9.99,False
Dovetail Games - Trains,2010-05-05 00:00:00,19.99,False
Paradox Interactive,2012-02-16 00:00:00,1.99,False
Akella,2011-12-21 00:00:00,11.99,False
Iceberg Interactive,2012-02-16 00:00:00,13.99,False
Hitbox Team,2012-02-17 00:00:00,3.99,False
Deca Games,2012-02-20 00:00:00,Free to Play,False
Paradox Interactive,2012-02-20 00:00:00,1.99,False
Deep Silver,2012-02-21 00:00:00,6.99,False
MumboJumbo,2012-02-22 00:00:00,9.99,False
Brandon Brizzi,2012-02-22 00:00:00,4.99,False
Ubisoft,2012-02-28 00:00:00,9.99,False
"Ubisoft, Feral Interactive (Mac)",2012-03-29 00:00:00,19.99,False
THQ Nordic,2012-02-29 00:00:00,9.99,False
,2012-02-29 00:00:00,5.99,False
Dovetail Games - Trains,2012-03-01 00:00:00,12.99,False
Paradox Interactive,2012-02-29 00:00:00,3.99,False
IndiePub,2012-03-01 00:00:00,19.99,False
Cobra Mobile,2012-03-01 00:00:00,4.99,False
MumboJumbo,2012-03-01 00:00:00,9.99,False
Remedy Entertainment,2012-03-02 00:00:00,9.99,False
Electronic Arts,2012-03-06 00:00:00,19.99,False
Double Fine Productions,2012-03-06 00:00:00,9.99,False
Bootsnake Games,2012-03-02 00:00:00,4.99,False
Dovetail Games - Trains,2012-03-08 00:00:00,19.99,False
Dovetail Games - Trains,2012-03-08 00:00:00,8.99,False
Tribute Games Inc.,2012-03-14 00:00:00,2.99,False
Paradox Interactive,2012-03-14 00:00:00,9.99,False
Deep Silver,2012-03-08 00:00:00,9.99,False
Nimbly Games,2012-03-15 00:00:00,4.99,False
Trendy Entertainment,2012-03-15 00:00:00,1.99,False
SEGA,2012-03-14 00:00:00,4.99,False
Trendy Entertainment,2012-03-15 00:00:00,3.99,False
3 Sprockets,2012-03-16 00:00:00,3.99,False
Cyan Worlds,2012-03-16 00:00:00,9.99,False
Trendy Entertainment,2012-03-16 00:00:00,0.99,False
Bounce Entertainment,2012-03-16 00:00:00,4.99,False
XSEED Games,2012-03-19 00:00:00,14.99,False
Bohemia Interactive,2012-03-20 00:00:00,8.99,False
Eden Industries,2012-03-20 00:00:00,1.99,False
Deep Silver,2012-03-20 00:00:00,6.99,False
PomPom Games,2012-03-21 00:00:00,4.99,False
Electronic Arts,2012-03-21 00:00:00,9.99,False
"38 Studios, Electronic Arts",2012-03-20 00:00:00,9.99,False
"SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",2012-03-22 00:00:00,29.99,False
Focus Home Interactive,2012-03-22 00:00:00,9.99,False
Pixelante Game Studios,2012-03-21 00:00:00,4.99,False
Viva Media,2012-03-23 00:00:00,2.99,False
MumboJumbo,2012-03-28 00:00:00,9.99,False
MumboJumbo,2012-03-28 00:00:00,9.99,False
"Kalypso Media Digital, Feral Interactive (Mac)",2012-03-29 00:00:00,6.99,False
Topware Interactive,2012-03-29 00:00:00,9.99,False
Dovetail Games - Trains,2012-03-29 00:00:00,8.99,False
Trendy Entertainment,2012-03-29 00:00:00,3.99,False
BANDAI NAMCO Entertainment,2012-03-29 00:00:00,9.99,False
Longbow Games,2012-03-30 00:00:00,14.99,False
Focus Home Interactive,2012-04-04 00:00:00,9.99,False
Dovetail Games - Trains,2012-04-05 00:00:00,12.99,False
David Williamson,2012-04-05 00:00:00,6.99,False
Trendy Entertainment,2012-04-05 00:00:00,1.99,False
TAO,2012-04-06 00:00:00,Free Demo,False
BitSits Games,2012-04-06 00:00:00,Free Demo,False
Serious Brothers,2014-05-20 00:00:00,19.99,True
Square Enix,2012-04-09 00:00:00,6.99,False
Kalypso Media Digital,2012-04-19 00:00:00,5.99,False
Deep Silver,2012-04-26 00:00:00,9.99,False
Trendy Entertainment,2012-04-26 00:00:00,3.99,False
Deep Silver,2012-04-27 00:00:00,1.99,False
Deep Silver,2012-04-27 00:00:00,4.99,False
SEGA,2012-04-27 00:00:00,14.99,False
Love Conquers All Games,2012-04-27 00:00:00,9.99,False
Microsoft Studios,2012-04-27 00:00:00,9.99,False
Love Conquers All Games,2012-04-30 00:00:00,4.99,False
"SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",2012-05-01 00:00:00,5.99,False
Deep Silver,2012-05-01 00:00:00,2.99,False
SEGA,2012-05-02 00:00:00,2.99,False
SEGA,2012-05-02 00:00:00,2.99,False
SEGA,2012-05-02 00:00:00,2.99,False
SEGA,2012-05-02 00:00:00,2.99,False
SEGA,2012-05-02 00:00:00,2.99,False
SEGA,2012-05-02 00:00:00,2.99,False
Coffee Stain Studios,2012-05-03 00:00:00,,False
Dovetail Games - Trains,2012-05-03 00:00:00,19.99,False
"Days of Wonder, Asmodee Digital",2012-05-24 00:00:00,1.99,False
SEGA,2012-05-02 00:00:00,2.99,False
Paradox Interactive,2012-05-15 00:00:00,4.99,False
THQ Nordic,2012-05-15 00:00:00,4.99,False
Devolver Digital,2010-04-28 00:00:00,19.99,False
Devolver Digital,2012-05-15 00:00:00,4.99,False
HeR Interactive,2012-05-16 00:00:00,19.99,False
Black Market Games,2012-05-16 00:00:00,3.99,False
Dovetail Games - Trains,2012-05-17 00:00:00,8.99,False
Dovetail Games - Trains,2012-05-17 00:00:00,12.99,False
Capcom Co. Ltd,2012-05-18 00:00:00,29.99,False
Sigma Team Inc.,2012-05-18 00:00:00,9.99,False
Positech Games,2012-05-17 00:00:00,9.99,False
Giants Software,2012-05-18 00:00:00,6.99,False
"Days of Wonder, Asmodee Digital",2012-05-24 00:00:00,5.99,False
"Days of Wonder, Asmodee Digital",2012-05-24 00:00:00,9.99,False
Dovetail Games - Trains,2012-05-24 00:00:00,19.99,False
Dovetail Games - Trains,2012-05-31 00:00:00,3.99,False
XSEED Games,2012-05-31 00:00:00,19.99,False
Trendy Entertainment,2012-05-31 00:00:00,1.99,False
Rockstar Games,2012-05-31 00:00:00,14.99,False
