funny,last_edited,item_id,helpful,recommend,review,posted
,,219890,No ratings yet,True,2,2016-03-20
,,49520,No ratings yet,True,2,2013-05-18
,,223510,No ratings yet,True,1,2013-01-09
,Last edited March 20.,440,No ratings yet,True,2,2012-11-30
1 person found this review funny,,252950,No ratings yet,True,2,2016-04-22
1 person found this review funny,,240,3 of 4 people (75%) found this review helpful,True,2,2014-03-10
,"Last edited February 27, 2014.",105600,2 of 3 people (67%) found this review helpful,True,1,2014-02-27
,,204300,3 of 7 people (43%) found this review helpful,True,2,2013-11-25
1 person found this review funny,"Last edited June 11, 2014.",730,1 of 3 people (33%) found this review helpful,True,1,2014-06-11
3 people found this review funny,,440,1 of 4 people (25%) found this review helpful,False,0,2015-09-04
1 person found this review funny,"Last edited June 18, 2014.",570,1 of 5 people (20%) found this review helpful,True,1,2014-06-18
,,268750,No ratings yet,True,2,2015-05-11
,,570,1 of 1 people (100%) found this review helpful,True,2,2015-05-22
,,570,0 of 1 people (0%) found this review helpful,True,2,2015-08-10
,,271590,0 of 1 people (0%) found this review helpful,True,2,2015-07-07
,,360870,1 of 1 people (100%) found this review helpful,True,1,2015-05-13
1 person found this review funny,,730,1 of 1 people (100%) found this review helpful,True,2,2015-05-02
1 person found this review funny,Last edited March 15.,230410,3 of 4 people (75%) found this review helpful,True,1,2016-03-12
,,12900,0 of 2 people (0%) found this review helpful,True,2,2013-09-15
,,301520,0 of 3 people (0%) found this review helpful,True,2,2014-11-04
,,6060,2 of 2 people (100%) found this review helpful,True,1,2014-08-07
,,730,1 of 2 people (50%) found this review helpful,True,2,2014-06-30
,,107410,No ratings yet,True,1,2014-08-21
,,304930,No ratings yet,True,2,2014-07-16
3 people found this review funny,,335670,2 of 2 people (100%) found this review helpful,True,1,2015-08-07
,,215080,No ratings yet,True,2,2015-08-02
,,570,No ratings yet,True,1,2014-02-24
,,271590,1 of 1 people (100%) found this review helpful,True,2,2015-12-28
,,730,1 of 1 people (100%) found this review helpful,True,2,2015-02-27
,,244160,4 of 7 people (57%) found this review helpful,True,2,2016-08-13
,,270880,No ratings yet,True,2,2016-02-14
,,8190,0 of 1 people (0%) found this review helpful,True,2,2015-01-16
,,247730,0 of 1 people (0%) found this review helpful,False,0,2015-06-10
,,233630,No ratings yet,True,1,2014-11-27
,,303390,No ratings yet,False,0,2016-02-24
1 person found this review funny,Last edited May 13.,221100,4 of 5 people (80%) found this review helpful,True,2,2014-08-02
,,208812,16 of 20 people (80%) found this review helpful,False,0,2014-11-03
,,218620,10 of 10 people (100%) found this review helpful,False,0,2015-10-17
,"Last edited January 1, 2014.",243120,3 of 3 people (100%) found this review helpful,True,2,2013-10-08
,,234140,2 of 2 people (100%) found this review helpful,True,2,2015-12-28
,"Last edited May 8, 2014.",204450,2 of 2 people (100%) found this review helpful,True,2,2014-05-08
,,225260,2 of 2 people (100%) found this review helpful,True,2,2014-02-18
,,50300,2 of 2 people (100%) found this review helpful,True,2,2013-10-27
,,201810,4 of 6 people (67%) found this review helpful,True,2,2014-06-04
,,212630,4 of 9 people (44%) found this review helpful,False,0,2016-07-09
1 person found this review funny,,427820,8 of 18 people (44%) found this review helpful,False,0,2016-03-02
,,500,3 of 4 people (75%) found this review helpful,True,2,2014-02-26
,"Last edited June 25, 2014.",440,1 of 1 people (100%) found this review helpful,True,2,2014-02-26
,,49520,1 of 2 people (50%) found this review helpful,True,2,2014-02-26
,,550,1 of 2 people (50%) found this review helpful,True,2,2013-07-15
,,206420,No ratings yet,True,1,2015-06-16
,,213670,No ratings yet,True,2,2014-07-20
,,550,0 of 1 people (0%) found this review helpful,True,2,2015-08-24
,,231040,No ratings yet,True,2,2014-03-14
,,221100,0 of 2 people (0%) found this review helpful,True,1,2014-08-28
1 person found this review funny,Last edited April 9.,376300,7 of 24 people (29%) found this review helpful,False,0,2016-01-11
,,351040,No ratings yet,True,1,2015-05-30
,,250600,No ratings yet,True,1,2014-05-26
1 person found this review funny,,227940,2 of 3 people (67%) found this review helpful,True,2,2016-08-15
,,437220,0 of 1 people (0%) found this review helpful,True,2,2016-03-25
,,221100,No ratings yet,True,2,2015-03-05
1 person found this review funny,,301520,4 of 4 people (100%) found this review helpful,False,0,2016-07-16
,,264710,1 of 1 people (100%) found this review helpful,True,2,2015-07-23
,,218620,1 of 1 people (100%) found this review helpful,True,2,2014-07-07
,,206420,No ratings yet,True,1,2015-01-16
,,47790,No ratings yet,True,2,2014-02-16
,,570,1 of 1 people (100%) found this review helpful,True,2,2015-04-11
1 person found this review funny,,236110,1 of 2 people (50%) found this review helpful,True,1,2016-08-22
2 people found this review funny,,346110,1 of 2 people (50%) found this review helpful,True,1,2015-10-16
1 person found this review funny,,232790,0 of 8 people (0%) found this review helpful,True,1,2016-01-09
,,440,No ratings yet,True,2,2012-07-15
,,70,No ratings yet,True,1,2011-01-27
,,420,No ratings yet,True,2,2011-01-27
,,380,No ratings yet,True,2,2011-01-27
,,220,No ratings yet,True,2,2011-01-27
,,1250,No ratings yet,True,2,2010-12-16
2 people found this review funny,,339230,15 of 27 people (56%) found this review helpful,False,0,2015-09-09
,,349700,2 of 6 people (33%) found this review helpful,True,2,2015-10-15
,,226700,0 of 6 people (0%) found this review helpful,True,2,2013-11-26
,,209160,No ratings yet,True,2,2013-12-12
,,219990,11 of 19 people (58%) found this review helpful,True,1,2013-12-15
,,213670,3 of 6 people (50%) found this review helpful,True,1,2014-03-05
,,21100,3 of 6 people (50%) found this review helpful,False,0,2013-11-30
,,8190,1 of 3 people (33%) found this review helpful,True,1,2013-12-02
,,215470,5 of 17 people (29%) found this review helpful,False,0,2013-11-28
,,730,2 of 5 people (40%) found this review helpful,True,2,2014-09-11
,,1250,No ratings yet,True,1,2014-05-26
,,4000,2 of 3 people (67%) found this review helpful,True,2,2014-07-18
,,401650,4 of 23 people (17%) found this review helpful,True,2,2015-09-10
,,35450,No ratings yet,True,2,2012-05-22
,,230410,1 of 2 people (50%) found this review helpful,True,2,2015-01-17
,,304930,No ratings yet,False,0,2014-10-24
,,290020,2 of 3 people (67%) found this review helpful,True,1,2014-10-27
,,248860,0 of 1 people (0%) found this review helpful,True,2,2014-02-08
6 people found this review funny,,211820,5 of 15 people (33%) found this review helpful,True,2,2016-07-24
,,226700,12 of 14 people (86%) found this review helpful,False,0,2014-03-08
,,244850,No ratings yet,True,2,2015-06-10
,,298260,No ratings yet,True,1,2015-03-13
,,370240,No ratings yet,False,0,2015-10-01
,,730,No ratings yet,True,2,2015-06-29
,,233450,No ratings yet,True,2,2014-05-02
,,214420,No ratings yet,True,2,2016-06-27
,,365670,No ratings yet,True,1,2016-06-26
,,440,No ratings yet,True,2,2016-06-26
,,4000,No ratings yet,True,2,2016-06-26
,,221260,No ratings yet,True,1,2013-05-06
1 person found this review funny,Last edited August 14.,369070,20 of 29 people (69%) found this review helpful,False,0,2016-03-24
2 people found this review funny,Last edited May 6.,91310,3 of 11 people (27%) found this review helpful,False,0,2016-05-06
3 people found this review funny,,218620,2 of 6 people (33%) found this review helpful,True,1,2015-08-31
,,419070,No ratings yet,True,1,2015-12-28
,,333930,No ratings yet,False,0,2015-11-23
,,287700,No ratings yet,True,1,2015-09-04
4 people found this review funny,"Last edited April 8, 2015.",302830,26 of 33 people (79%) found this review helpful,False,0,2015-01-10
,,24240,2 of 3 people (67%) found this review helpful,True,2,2014-01-04
,,39800,0 of 1 people (0%) found this review helpful,True,1,2015-04-24
,,250600,0 of 1 people (0%) found this review helpful,True,1,2014-02-21
1 person found this review funny,,105600,No ratings yet,True,2,2015-07-13
,,113020,No ratings yet,True,2,2014-04-03
,,440,1 of 1 people (100%) found this review helpful,True,2,2014-08-29
,,221100,1 of 12 people (8%) found this review helpful,True,2,2016-06-08
,,238960,No ratings yet,True,1,2014-11-16
,,310370,1 of 2 people (50%) found this review helpful,True,2,2015-01-04
,,260410,2 of 5 people (40%) found this review helpful,True,1,2014-12-06
1 person found this review funny,,236390,2 of 5 people (40%) found this review helpful,True,1,2014-05-16
,"Last edited November 26, 2015.",221100,4 of 4 people (100%) found this review helpful,False,0,2015-11-26
,,383870,No ratings yet,True,2,2016-03-06
,,248820,1 of 1 people (100%) found this review helpful,True,1,2015-06-12
1 person found this review funny,,730,1 of 1 people (100%) found this review helpful,True,2,2014-08-28
,,550,1 of 1 people (100%) found this review helpful,True,2,2014-05-20
,,204030,1 of 1 people (100%) found this review helpful,True,2,2014-03-25
,,440,1 of 2 people (50%) found this review helpful,True,2,2013-12-02
,,383080,0 of 1 people (0%) found this review helpful,True,2,2015-11-15
,,304930,No ratings yet,True,2,2014-09-02
1 person found this review funny,,242760,1 of 1 people (100%) found this review helpful,True,1,2015-02-05
,,207230,0 of 1 people (0%) found this review helpful,True,2,2015-02-06
,,9180,1 of 49 people (2%) found this review helpful,False,0,2013-12-24
2 people found this review funny,,730,0 of 1 people (0%) found this review helpful,True,1,2015-12-11
,,10150,2 of 5 people (40%) found this review helpful,True,1,2014-02-16
,,4000,No ratings yet,True,1,2016-06-24
,,214950,No ratings yet,True,1,2015-01-17
,,218620,1 of 1 people (100%) found this review helpful,True,2,2014-06-21
,,292030,2 of 3 people (67%) found this review helpful,True,2,2016-06-03
,,261640,1 of 2 people (50%) found this review helpful,True,2,2016-06-24
,,220240,1 of 2 people (50%) found this review helpful,True,2,2014-12-30
,,271290,1 of 3 people (33%) found this review helpful,False,0,2015-07-09
,,313740,3 of 4 people (75%) found this review helpful,True,1,2014-07-31
1 person found this review funny,,34330,1 of 1 people (100%) found this review helpful,True,2,2012-07-12
1 person found this review funny,,271590,1 of 2 people (50%) found this review helpful,True,2,2015-05-01
1 person found this review funny,,570,1 of 1 people (100%) found this review helpful,True,2,2016-08-14
,,291550,2 of 3 people (67%) found this review helpful,True,2,2015-02-02
,,259080,1 of 2 people (50%) found this review helpful,True,2,2013-12-16
,,233250,1 of 1 people (100%) found this review helpful,True,1,2014-01-05
,,256350,0 of 1 people (0%) found this review helpful,True,2,2014-11-23
,,249380,No ratings yet,True,2,2015-03-11
,,275850,0 of 1 people (0%) found this review helpful,False,0,2016-08-28
,,337320,No ratings yet,True,1,2016-01-10
,,391540,No ratings yet,True,1,2015-12-25
,,265930,No ratings yet,True,1,2015-11-29
,,620,No ratings yet,True,2,2015-11-06
,,730,0 of 1 people (0%) found this review helpful,True,1,2015-02-27
1 person found this review funny,,10090,1 of 1 people (100%) found this review helpful,True,2,2014-04-13
1 person found this review funny,,251570,1 of 5 people (20%) found this review helpful,True,1,2016-01-22
,"Last edited June 7, 2014.",218680,No ratings yet,True,1,2014-06-07
7 people found this review funny,Last edited May 9.,252490,108 of 147 people (73%) found this review helpful,False,0,2016-04-12
3 people found this review funny,,251060,0 of 5 people (0%) found this review helpful,False,0,2016-08-21
,,252490,2 of 2 people (100%) found this review helpful,False,0,2016-07-28
,,22370,1 of 2 people (50%) found this review helpful,True,2,2015-06-05
,,307690,No ratings yet,True,2,2015-09-02
,,72850,No ratings yet,True,2,2015-06-05
,,1250,No ratings yet,True,2,2015-01-15
,,440,No ratings yet,True,1,2014-01-12
,,440,No ratings yet,True,2,2014-05-03
,,570,No ratings yet,True,1,2013-12-13
1 person found this review funny,,248610,No ratings yet,True,1,2015-09-06
,,208090,No ratings yet,True,2,2014-02-12
,,250340,No ratings yet,True,2,2014-04-28
1 person found this review funny,,244850,1 of 2 people (50%) found this review helpful,True,2,2014-02-09
1 person found this review funny,,221640,0 of 1 people (0%) found this review helpful,True,2,2015-04-24
1 person found this review funny,,104900,0 of 1 people (0%) found this review helpful,True,2,2015-03-21
,,105600,0 of 1 people (0%) found this review helpful,True,2,2015-02-28
,,9450,2 of 9 people (22%) found this review helpful,False,0,2015-07-15
1 person found this review funny,,262410,6 of 6 people (100%) found this review helpful,True,2,2014-10-07
,,222940,3 of 3 people (100%) found this review helpful,True,2,2015-12-22
,,221040,1 of 1 people (100%) found this review helpful,True,1,2014-05-06
,,221100,1 of 1 people (100%) found this review helpful,True,1,2014-02-22
1 person found this review funny,,286570,1 of 7 people (14%) found this review helpful,True,1,2015-07-18
,,263440,1 of 19 people (5%) found this review helpful,False,0,2014-10-24
,,4000,No ratings yet,True,2,2014-01-02
,,223710,1 of 2 people (50%) found this review helpful,True,1,2014-06-07
,,317360,No ratings yet,True,2,2014-10-28
,"Last edited May 8, 2015.",108600,No ratings yet,True,1,2014-10-15
,,259080,No ratings yet,True,2,2013-12-20
,,208520,No ratings yet,True,2,2013-12-06
,,239660,No ratings yet,True,2,2015-09-27
,,304930,No ratings yet,True,2,2015-03-28
,,730,No ratings yet,True,2,2016-07-08
2 people found this review funny,,495890,1 of 4 people (25%) found this review helpful,True,1,2016-07-29
,,472680,No ratings yet,True,2,2016-07-05
,,4000,1 of 1 people (100%) found this review helpful,True,2,2014-04-25
,"Last edited May 21, 2015.",295270,4 of 12 people (33%) found this review helpful,True,2,2014-11-01
,,265930,No ratings yet,True,2,2015-05-21
9 people found this review funny,,283920,11 of 14 people (79%) found this review helpful,True,2,2015-12-29
,,440,1 of 1 people (100%) found this review helpful,True,2,2015-10-18
1 person found this review funny,,294650,1 of 2 people (50%) found this review helpful,True,2,2015-12-30
12 people found this review funny,Last edited January 9.,432020,77 of 122 people (63%) found this review helpful,False,0,2016-01-09
,,233720,No ratings yet,True,1,2014-08-15
45 people found this review funny,,319630,177 of 221 people (80%) found this review helpful,True,1,2016-07-16
2 people found this review funny,,12120,9 of 11 people (82%) found this review helpful,True,2,2015-12-30
2 people found this review funny,,241930,7 of 11 people (64%) found this review helpful,True,1,2016-07-24
11 people found this review funny,,428690,14 of 26 people (54%) found this review helpful,True,2,2016-05-30
,,55230,1 of 2 people (50%) found this review helpful,True,2,2015-10-07
,,243470,4 of 10 people (40%) found this review helpful,False,0,2016-01-01
,"Last edited September 6, 2015.",227860,1 of 1 people (100%) found this review helpful,False,0,2015-06-05
,,218620,No ratings yet,True,1,2015-01-09
,,208090,No ratings yet,True,1,2014-02-01
